	GSM3014964_Tissue_CTRL1	GSM3014965_Tissue_CTRL2	GSM3014966_Tissue_CTRL3	GSM3014967_Tissue_CTRL4	GSM3014968_Tissue_CTRL5	GSM3014969_Tissue_CTRL6	GSM3014970_Tissue_CTRL7	GSM3014971_Tissue_CTRL8	GSM3014972_Tissue_PD1	GSM3014973_Tissue_PD2	GSM3014974_Tissue_PD3	GSM3014975_Tissue_PD4	GSM3014976_Tissue_PD5	GSM3014977_Tissue_PD6	GSM3014978_Tissue_PD7	GSM3014979_Tissue_PD8
SPP1	-0.3202093037310432	0.5045950081938625	-0.5335560806514299	1.8645454882342671	0.8812432811275633	-1.1236173014942488	-0.11779792316967339	0.22591801760420946	-1.3218451822163524	-0.33718608916095844	1.6227593732389318	-0.3732848496733259	0.5574311806525092	-1.5444326818877443	-1.0985900511807165	1.1140271141141396
ENO1	-1.2578796419673055	1.085917951772787	0.27745845230139177	-0.9915803521297377	-0.834132214304974	0.7500439315995814	-1.055779523897013	-2.2401792946275583	0.8733135237324036	-0.15822717282397594	-0.1849084769168645	1.1495908471690566	-0.0037264834707876737	1.3549422517098064	0.7671592360154836	0.4679869658376807
UBQLN2	-3.143044830107296	0.4363680820960162	-0.0014255515356486935	-1.459984872204963	1.1598208549053	0.26471054059486926	0.23044476645287754	0.2893359513383781	-0.14152462965213514	0.04931259429382629	-0.3335006699291505	0.9551662452746815	0.32009735204080253	0.5056898337588723	0.9168805689298815	-0.04834623625627629
ENC1	-3.4883265219260124	-0.4355818443338997	0.27976337171719534	0.3606215940035415	0.32209690431565074	0.3140421863764634	0.7905274802830475	-0.2111432412161536	0.6239080148489943	-0.4059851902132528	-0.3159550898929057	0.7236482228467097	0.47703656501045183	1.0162853995997974	0.2218872891264273	-0.27282514054602053
FOXG1	1.1753255339962922	1.031825127365539	-1.2232684293196199	-1.296068204548576	-0.5603709890452685	-0.28008513193352297	-0.2253779910419565	-0.09402353873342117	0.39271996635458367	1.4248359139335245	-2.067286566746756	0.7806999993982292	-0.4634641561377317	0.21981025534049906	-0.38057236006402384	1.5653005711822179
ENO2	-3.560330801540943	0.2334489967490013	0.6801169732865545	-0.3918429404717376	0.872976528360021	0.5069545278997754	0.549438398796499	0.16111503346609485	0.0851045106018988	0.3773516694801054	-0.24217177296752004	0.35845539201546367	0.0806642299712078	0.0649285625000343	0.7952607579438532	-0.571470066090316
PRKCG	-2.6403372677024946	0.28848761763630965	0.2991258005585527	-1.8476765489225278	0.0972560406950412	0.8294269636763528	-0.3038352377521916	-0.8733298100889031	0.8719563719716192	-0.12743142974277108	0.2847365210391153	0.5791012158784214	0.0893364355925794	1.4498440255393223	0.7056636900370402	0.29767561158453476
SOX2	2.471065806044052	0.9510353055303592	-1.0392230733998613	0.5196007927635911	-1.0983372771294122	-1.0133080036674804	-1.10528810982527	0.3118068844362959	-0.06874389061736111	-0.6951168456646313	0.8246008801673892	0.3176720947251115	-0.013827278821181238	-0.012321077070311897	-1.3489287862826027	0.9993125788112309
HIST2H2AC	2.181742316914427	1.944951762765076	-0.7073331283299302	-0.4575076354013782	-0.9387740012970164	-0.6571039275069953	-0.6676120527000639	-0.28893519626109865	-0.2632945178631177	-0.7710406891481518	-0.14099566488798343	-0.7324646841319958	0.680022657189548	-0.05650681767790587	-0.7535275263194001	1.6283791046560034
GLUL	1.0743728571379112	-0.7634162774320017	-0.4611888240471632	1.168504241085304	-0.6794257912707219	-0.8266631155840264	-0.37341981102958993	0.21337475265735795	0.6439280959226034	-0.9452354830678742	-1.013893393595157	1.3454908509161567	-1.0286715328662246	0.8495533383061834	-1.2002725284804623	1.9969626213475988
CHN1	-3.0447235565236648	-0.008909062377406358	0.48721720879248714	-1.007967792889856	0.8557127362263005	0.5621540539223502	1.0104754900320527	0.029301111288881763	0.04092292959972236	-0.12413184636652505	0.1649533968263282	0.4981096596565242	0.5559694879882803	0.46378169074899545	0.8705108916469094	-1.3533763985714498
SYNPO	1.1685588870607997	-2.079546739642062	-0.7455598460288062	0.48491522060878745	-0.14489109298394626	-0.02381594035699021	0.33991823637096585	-0.7210176805757709	0.9467284290153029	-2.260591888988115	-0.10771306812463838	1.0568707273125597	0.10643666556544933	1.0746454638683058	0.17769260009869978	0.7273700267994633
ATP1B1	-3.7615427591463506	0.11216784920034219	0.5138414846162958	-0.18657848669517027	0.34167210296675216	0.5315895677365332	0.41454194381975684	0.3623587206881619	0.14270480358278487	0.006205902538317834	0.15799478109227535	0.31218205326388015	0.35276260785764535	0.3801219200543434	0.5923911059699145	-0.27241359754549477
HNRNPUL2-BSCL2	-2.528798617343599	-0.5106146910798202	0.7005566852806969	-1.2858191028061443	0.4056442838823308	0.9204041994442932	0.4536541003712476	-0.9298945654251918	0.7690177613785346	0.29192613819142516	-0.5041336388272577	0.9567983428943365	0.21424293431014535	0.8794886677367385	1.1879572505629445	-1.020429748570684
XIST	1.057005149773714	-0.9917741100707397	1.0230780791418321	1.2021521235958765	1.0194370425600112	-1.0604558939573165	-0.9482957208357083	-0.9642295033064583	0.9736337760877941	-1.0284722701650382	1.1206117295330533	0.7733404669587532	-1.0477383899049	-0.9767294619265235	0.787832389777776	-0.939395407262128
BEX1	-3.5095957720256785	0.43651956544516946	0.36730489640710967	-0.8419738441726343	0.3405493736518638	0.6980529373697884	0.06804747796591247	-0.08519705780198475	0.5047810851523955	0.33396132827223063	-0.1764291344700777	0.6718777291372908	-0.1976110042408685	0.8370804891102406	0.6583360254977174	-0.10570409529850658
RPS17	2.6102991632516988	0.9254463078777795	-0.7666161304703268	0.05921575084266566	-0.4624278033212238	-0.42050585822733255	-0.6433965086176663	1.4930635673774846	-0.7931536055258649	-0.9399457847618502	0.6771471796286156	-1.1011472760254548	-0.35139449058955263	-0.5022567373206465	-0.6412221491328772	0.8568943750145378
EPHX1	2.97823987995464	1.2637433581340818	-0.7470095565356415	-0.9072164635966282	-0.8925421068750096	-1.0399239779119134	-0.3226548954325352	-0.3742169097158383	-0.5578562159796933	-0.25654622633309887	-0.37669520697646175	0.29684909086424605	0.6683914571839928	-0.16824894729253706	-0.43513163552182066	0.8708183560342264
RTN1	-3.213191627224771	0.2786338309411518	0.607341361808461	-1.1752834852214062	0.569496557397188	0.6100705534647548	0.44936298261414903	-0.5160431473952727	0.42593756280547457	0.4552620047504467	-0.18212237394159553	0.6055413985357574	0.43907784135440325	0.46808546647748933	0.945252906228328	-0.767421832594561
ENSG00000162840	1.9260598728005076	0.023349665343899678	-0.8019945834595579	2.3736334075005145	-1.7086849912383955	-0.9558645674848306	-0.5370921934037006	-0.5011005463894043	-0.01860886415303864	0.6431715889638678	-0.008826794404656132	0.6687225140586476	0.07656784907067155	-0.4416838459735054	-0.7595111045124803	0.0218625932814622
ENSG00000232888	2.7081046532364024	1.7307240987627601	-1.2560642619523295	0.10538337044388225	0.13159805418276785	-0.4350729494959711	-1.0904320471885627	-0.7572736176118751	0.33645740295616305	-0.6032057908778284	-0.5082288157344909	-0.28962859419029474	0.3084734766655742	-0.7184437299878438	-0.39034637364590863	0.7279551244376243
ENHO	2.773794888701373	-0.635000432770098	0.014375259330761316	-0.28756290827923353	-0.9444895343058536	-0.059032070357670836	1.112717750408943	-0.5604668150088553	-0.21122365340939153	0.4095091158649039	-2.153520507438333	-0.28986232562715514	0.0385074052522387	0.33750914991855346	-0.10380184789458698	0.5585465256144196
ZCCHC12	-2.445942790561642	0.2604652053981587	0.09090483636925316	-2.139288128209323	0.21894208527049225	0.644010567525182	-0.6287496513471437	-0.578654417229104	0.7875075049194882	0.40654615925140464	0.45892679196271197	0.9070261352022058	-0.3839459187312298	1.2161909028610562	0.4853521404669173	0.700708576851565
UBC	-1.5661113793014083	0.2914760647568983	0.8076788905817023	0.7573683194943056	-1.0636737010283694	-0.5904299291197223	-0.06399550179591051	-0.8669205308982973	0.11011753916876647	0.8430651666865209	2.3549847757459315	0.5643683063651714	0.14525714889406485	-0.4985684831544941	0.4817360348082806	-1.7063527212035554
SNHG3	1.430679929799496	0.553629174443672	-1.4966702358321247	1.319494741641314	-0.8069514673612346	-1.0190102348509136	-1.1277539137975308	1.320403920019426	-0.08000548377183965	0.25328269293407507	-0.01174848187600569	-0.03957461561883397	-0.5311189842899313	-0.7587204255343966	-0.8327486156982937	1.826811999793143
PLEC	1.1894463861699558	0.3819548524666021	-0.7487800862103073	1.2464456232340253	-1.0672093965991374	-0.8414694242333658	-1.1204801891078697	1.1517450893751962	1.090733287249022	0.7172865775347013	0.014247022495088064	-0.5773918005740477	-0.7136326257702522	-0.1986767773066096	-1.87022932876444	1.3460107900413993
CKB	-1.698596850448869	-0.08102062676637083	0.805425895768061	0.657052785344895	-1.1597400634187605	0.29688371844398315	0.616759742504913	-0.8357799989009306	1.1670557071402536	0.02917700340415005	-2.450122683810872	1.1201124170210308	0.12713654693672627	0.84915204310303	0.23937637309086043	0.317127990587879
CLIP3	-1.7769271848680854	0.06060737807053936	0.5921963026788243	-1.4517363952313422	0.5555041593485761	0.9752194287729778	0.423799029760373	-1.8031928837675262	0.8369947650110661	0.5810345481264998	-0.6883793859941826	0.43976169096803897	0.2002997180124747	1.1610534963801669	1.0850055720341951	-1.1912402393026615
ALDOC	0.8734666592155662	-0.87305241734098	1.0021662595573508	-0.960885632155461	-1.1561029852392275	0.23051913637193253	1.4383169716110016	-0.7380963790666824	0.2831716240387033	-0.23895883972206985	-2.3526281208199125	-0.3153781065292419	0.08536029860817958	1.1278510463585985	0.46382334267864167	1.1304271424336494
C4B	0.3219403248668403	0.27377517852515276	-0.9105701947614593	0.8843354701328733	0.7872078146607732	-1.775332678657013	-1.3372866642916186	0.37717305918242733	0.24966350867029966	-0.27116470250684566	1.9958456076102107	-0.294429498291396	0.7203457959117483	-0.8439331554202936	-1.3247621829433571	1.147192317311652
HSPA1B	0.6939155869899792	0.1135838988421898	-1.1683298690090846	1.2389244095204444	-0.727546990845019	-0.6546061538056508	-0.6770581924077151	-1.0644405166220459	-0.7493832401243747	0.7185055137064837	2.0337967009464784	0.3877603461475048	1.7169950072713251	-1.2317278675063839	-0.19699236792214112	-0.4333962651820195
TUBB3	-3.477024281468768	-0.15650843976130085	0.8560821470947124	-0.053083773816099064	-0.21998708913192308	0.984901877813183	0.08017987996412604	-0.45640360122547424	0.05213865388901886	0.5754641171453877	1.033310974798368	-0.019898340495254994	0.0481506522577665	0.1696374746334574	0.6876800058961581	-0.10464025759338492
ALDOA	-2.6857475460953886	0.7337351998787381	0.514973858523205	-1.8306684020352209	0.44261244700937036	0.8813247188023705	-0.2437851800979567	-0.9249886520924205	0.007975576026236926	0.5898616967434464	0.01973128767115446	0.9853797189226355	0.21319990124420574	0.4793895259994032	1.0471706409029418	-0.23016479140264698
AK125000	1.4335448883174104	-0.17845661540821467	-0.660467093538953	0.4460880074170023	0.39838748246160505	-1.5670701871119965	-1.0211666347668449	0.053646980906371	0.03390770504395705	-1.1273570735140015	1.9182280248528056	1.3696017973451649	-0.5040853876992503	-0.1820152693227355	-1.305913791614281	0.8931271666320225
ATP1A1	-3.410892446715331	-0.009466715621515106	0.5355427913958332	-0.22647234995273838	0.5027266409534603	0.04288848060603498	1.0567118557281063	0.12389008974117915	0.08903583499557398	0.36850875719137643	-0.14116792060957117	0.3925967186776028	0.6941855437745436	0.17727046100518368	0.8485974462082817	-1.0439551873780404
HTRA1	2.5324676921727227	0.5327718041371101	-0.07395807883870523	-0.3405025113728308	-1.6808194583502751	-0.47754971712153244	0.48077262264973825	0.1786973477700908	-0.45114947844978387	-0.16743485128373886	-1.7069670082215935	-0.4901357431383379	0.17440514116709277	0.18893289692370094	-0.23514780337445879	1.535617145330763
SLC1A3	1.7903911582095133	-0.10733901316078048	-1.0526915774769017	1.1155272666154026	-0.7981698277796555	-1.2111674303360418	-1.1116062891107537	0.5565246062299419	-0.7109095912133756	-0.1609793930952619	1.4620222834338303	-0.04995408776440115	0.08376029598241334	-0.01593430879023455	-1.3230727471279895	1.5335986553843282
VSNL1	-3.7078367104487384	0.15986273867462036	0.46447672933413153	0.12191636346306757	0.5748712080770515	0.28398610857081336	0.6069262660101854	0.7269687889960817	0.2266078107299889	0.045404674617370584	-0.43095773246075436	0.3466578471230899	-0.11729063733314905	0.2408240462006926	0.5045333140201894	-0.046950815574605405
dJ753D5.2	0.6003652282055713	0.2759057095652063	0.6241377389102377	0.004616852622932963	-2.3558060898525306	0.3615181572614576	0.5854540633359138	1.189872028266585	-0.2437758827088301	-2.576903352921671	0.34261765254354826	-0.1846950231910971	0.41067063861663644	0.5299867730591243	-0.1935902349112038	0.62962574119812
AEBP1	0.9422407359793119	-1.7622500312214562	-0.9562094246617965	0.7631440711759818	-0.5342251222901118	-1.2698566377916014	-0.9445670451458065	0.9606669315736257	0.40220528372087566	0.02756345642592939	2.1642017098683843	0.32283023449170056	-0.3616683496238505	0.1591525555247347	-0.8748996088467783	0.9616712408208574
STMN2	-3.5121650355360536	0.1061378577762052	0.5179811373783446	-0.6308403149984239	-0.2601678899533242	0.7177037058693276	0.0898216308934886	0.13239602076539303	-0.5272344295201853	0.7737392777905328	0.6412181886177616	0.6499586202614465	0.49741500204867134	-0.10103221505138178	0.4782806856402478	0.4267877580179143
BAG3	1.7739309864941921	1.1244630914692078	-1.117869068409643	1.0742438093282538	-0.23249095313645513	-1.5734001096854562	-0.8613987863059603	-0.071050537326651	-0.6500062409495633	0.47065365199859155	1.310647467960568	-0.21326282902204274	0.7340961073266009	-1.0302353400533333	-1.271458447421429	0.533137197733131
SYNGAP1	-1.6446768626064066	-0.8792323548618858	-0.6526431022645339	-1.8692653749575603	0.3727190146481978	0.7136446403703076	-0.14391256322397344	-0.6655570395714225	1.0949634577685394	-0.6350031039198717	-0.10893100511947768	0.7647067362211134	0.0643456106440728	2.0086312984440227	0.8343665821002407	0.7458440663287439
HEPACAM	2.8802814020202825	0.8364731280338179	-0.41373984058219854	-0.4727593009326554	-0.893412527834283	-0.6365821411111469	-0.4052277564122887	0.32032881867159524	0.23443123551645104	0.5358353486181953	-1.7106117057876054	-0.09111796889958033	-0.37305808854682804	-0.20666821174208658	-0.6972316117920868	1.0930592207804248
HSPA1A	1.5351208312423608	0.1333707208969099	-1.3055506443205183	1.1231234855703347	-0.7556246843965531	-1.3555644419632642	-0.7442628936948972	0.2838552723314381	-0.032059937526075125	-0.11824774497673962	1.839553598696038	-0.30583365953296887	1.544251239357075	-0.6350873255612718	-1.1547457818605087	-0.052298034261360336
GABRD	-2.5846197180991797	-0.4737063641533357	0.6983085255162953	1.1532681191720318	0.6738792460765606	0.2986771842984236	1.2294664578159535	0.1453046079339274	0.8065036195262439	-0.08201848769699753	-1.0389788821852721	-0.3790179791873679	-0.23932431592680167	0.6681805312653546	0.6652137307008466	-1.5411362750566955
AGT	2.3734610041419293	1.4379774079899186	-1.2249834829973718	0.8754370855451191	-0.5903817770356855	-1.5716354833144401	0.41331571360027747	-0.3560094191296215	0.6335903667770929	0.15527086521042133	-1.0673631826634289	-0.5271170385251192	0.22988678027740392	0.47193690573940644	-0.7042985169674315	-0.5490872286484129
MTSS1L	3.1460214684259973	0.19508204065459403	-0.4037147974337247	0.006854592423584937	-1.121957856203586	-0.15534171061091012	-0.4028087248689657	-0.35061880328083905	0.289042707476203	-0.26663120940799107	-1.4800394110917665	0.7070411772091545	-0.3205176200930553	0.39995948305802054	-0.8945605978642786	0.6521892616075777
SYNM	1.6462630749951177	-0.3038195181768167	-0.9792333841441341	0.47865444010934255	0.3791097499862052	-1.490459619740713	-1.089068297222108	0.2895973052963243	-0.034048844542510726	-1.051649363141031	1.801844331400745	1.4123519290994337	-0.5218672241639766	-0.07051600244157537	-1.1389603993736903	0.6718018220594093
NCDN	-3.4064843622179968	0.07607651154251566	0.04678672967313168	0.05543505942908281	0.3847261873877058	0.012043050787023725	0.7716135133430204	-0.1921143342017253	0.6635618667133351	-0.04046321531911248	-0.6542806426443039	1.0160964993630461	0.7662368651383116	0.6494560675543259	0.5095672019896684	-0.6582569985380078
ENSG00000243498	1.7080681868606886	0.9989079500503769	-0.12377039217831376	-1.438488595587906	1.852511839195111	-0.03224421697545135	-0.508947159002079	0.6748905781077306	-1.087211243183102	-1.657498915498702	0.8538402967418862	-0.15645835004885353	0.09369919971324249	-0.668913238649723	-0.7947792798692895	0.28639334032438474
ATP6V1G2/DDX39B	-3.452929941506114	0.5844332004598183	0.33809971976743575	-0.47184122120130706	0.022119634064259965	0.6537947219534131	0.34554274581872846	-0.18596781913341137	0.6295043643183704	0.8657046046582286	-0.9697470723531889	0.40954300035703406	0.24485341736643257	0.35666022332433495	0.6128033826686673	0.017427039437297984
