Gene_Symbol,GSM3014964_Tissue_CTRL1,GSM3014965_Tissue_CTRL2,GSM3014966_Tissue_CTRL3,GSM3014967_Tissue_CTRL4,GSM3014968_Tissue_CTRL5,GSM3014969_Tissue_CTRL6,GSM3014970_Tissue_CTRL7,GSM3014971_Tissue_CTRL8,GSM3014972_Tissue_PD1,GSM3014973_Tissue_PD2,GSM3014974_Tissue_PD3,GSM3014975_Tissue_PD4,GSM3014976_Tissue_PD5,GSM3014977_Tissue_PD6,GSM3014978_Tissue_PD7,GSM3014979_Tissue_PD8
LOC440896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC440910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC440934,0.01755,0.03682,0.01072,0.01607,0,0,0,0.03157,0,0.03719,0.01444,0,0,0,0.01591,0
LOC440982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05534,0,0.04529
LOC441052,0,0,0,0,0,0,0.03081,0.01859,0,0,0.11901,0,0,0,0,0
LOC441081,0.2502,0.03,0,0.23563,0.01282,0,0.03198,0.90024,0.6215,0.66644,0.1588,0.04941,0.02511,0.35217,0,0.29622
LOC441081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC441124,15.90467,4.18566,3.34018,6.7655,4.57162,7.7337,2.75422,7.44411,2.72535,10.33271,4.40754,1.87249,5.22376,1.93382,2.77926,4.59274
LOC441155,0.07903,0.12435,0.04828,0.07236,0.05315,0.08707,0.04419,0.07109,0.07808,0.06279,0.11379,0.20482,0.0347,0.08111,0.03581,0.25445
LOC441179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC441204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01348,0,0
LOC441233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC441239,0,0,0.01794,0.05378,0,0,0,0.02642,0,0,0,0,0.02579,0,0,0.01644
LOC441268,0.83595,0.50592,0.13749,0.61822,0.11532,0.56677,0.33557,0.57843,0.80471,0.47686,0.31744,0.22221,0.11295,0.099,0.20399,0.55813
LOC441454,0.1642,0.17226,0.10031,0.3007,0.14724,0.24122,0.20402,0.29541,0.36051,0.11597,0.15762,0.06305,0.04807,0.05618,0,0.1226
LOC441455,1.39809,1.97155,2.4362,1.55295,2.63061,2.12113,2.39211,2.72141,2.29458,2.47665,2.3949,1.68967,1.36874,1.78778,2.11888,2.36152
LOC441528,0,0,0.25077,0,0.19632,0,0.77529,0,0.21631,0.23194,0.14636,0,0,0,0.34727,0
LOC441601,0,0,0.04549,0,0,0,0.05552,0.06699,0,0.0789,0,0,0,0,0.0675,0
LOC441666,0.0372,0.04683,0.06363,0,0.02001,0.11476,0.05546,0.21081,0,0.07094,0.101,0.04285,0.0392,0.03054,0.06743,0.10415
LOC441728,0,0.1048,0,0.09147,0.05972,0.11006,0,0.43432,0.08773,0.31749,0.0274,0.03836,0.02924,0.03418,0.03018,0.33564
LOC441956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC442028,0.03707,0.02222,0,0,0.01899,0.01167,0,0.00476,0.05581,0.02244,0,0,0,0.01087,0,0.01779
LOC442132,0,0.04783,0,0,0,0,0,0.01025,0,0,0.01876,0,0,0,0,0.08935
LOC442497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC493754,0.86115,1.65298,1.84121,1.87896,1.77437,1.93791,1.55033,2.1673,1.89467,1.85371,1.89945,1.67789,1.52061,2.19079,2.00109,2.48805
LOC494127,3.61021,2.95877,3.17028,3.3056,4.29943,3.10745,3.06988,4.23694,3.7154,2.92824,2.90074,3.50882,3.22012,3.01057,3.68116,2.62179
LOC494141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC494150,12.18696,4.71008,3.73747,5.82783,3.40666,4.29445,4.81855,5.76972,5.78457,6.01111,3.93774,2.04605,4.15983,2.73455,1.47575,9.72541
LOC497256,0,0,0,0,0.03427,0,0,0,0,0,0,0,0,0,0,0
LOC497256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC541473,0.16692,0.30017,0.11653,0.04367,0.12829,0,0.07111,0.1287,0.06282,0.15157,0.03924,0.10987,0,0.14684,0,0.16023
LOC553137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554206,0.4843,0.74254,0.47792,0.47755,0.50108,0.41045,0.33328,0.55293,0.73612,0.63147,0.4751,0.30039,0.45805,0.42059,0.23636,0.41723
LOC554223,0.14605,0.14655,0.0931,0.05814,0.04555,0.09794,0.06627,0.03998,0.03346,0.05382,0.03657,0.04389,0.01115,0.10427,0.13813,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC554223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC574538,5.30995,5.95258,6.249,7.5789,5.69495,6.07965,5.16165,4.92862,4.83462,6.17685,3.85487,4.97719,5.00623,6.19786,5.33174,5.01402
LOC574538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC606724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC613037,0.92013,0.7722,1.09608,1.20758,0.85257,0.87859,0.90318,1.07598,1.09087,0.73109,1.23021,1.07757,0.88889,0.96011,0.34749,1.32247
LOC613038,0,0,0.16677,0,0,0,0.04523,0.01364,0.03996,0.03213,0,0.03494,0,0,0.02749,0.01699
LOC613266,0.03733,0.07832,0.22803,0.13671,0.10041,0.1645,0.13914,0.33577,0.24586,0.47454,0.2457,0.21499,0.16391,0.11493,0.06766,0.20903
LOC63930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC641367,0.23849,0.23547,0.2571,0.64227,0.35223,0.34004,0.29284,0.20191,0.07392,0.29725,0.31165,0.25856,0.34498,0.14399,0.27974,0.25139
LOC641367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC641746,0.13238,0,0,0,0,0.07292,0,0,0,0,0.05446,0,0,0,0.11998,0
LOC642131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642236,1.29478,1.96002,0.94114,1.65074,1.49902,2.74469,3.07904,3.43508,2.41807,1.38905,2.50817,1.92568,2.10149,2.15314,0.80216,2.05581
LOC642236,0.13946,0.05852,0.03408,0.10216,0,0.24584,0.16635,0,0,0,0.0459,0.12852,0.04899,0,0,0.09371
LOC642249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642316,0,0.07902,0,0,0.06754,0,0.14039,0.11857,0.19845,0,0.06197,0,0,0.07731,0.03414,0.08436
LOC642335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642441,0.31052,0.93069,0.27098,0.56864,0.35799,0.19549,0.39684,0.83795,0.58435,0.37596,0.32848,0.45988,0.31166,0.40975,0.16082,0.34776
LOC642620,0,0,0,0.04243,0,0,0,0.04169,0,0.0491,0.01907,0,0,0,0,0
LOC642643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642648,0,0.02998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642696,0.27654,0,0.06757,0.13505,0.03306,0.20312,0.13744,0.13267,0.09714,0.23438,0.19719,0.04247,0.09715,0,0.13368,0.10324
LOC642846,0.29205,0.87534,0.03186,0.0955,0.37411,0.05746,0.41212,0.49726,0.15114,0.38675,0.33898,0.14418,0.02748,0.22481,0.45377,0.38549
LOC642852,0,0,0.01561,0,0,0.05629,0,0,0,0,0.03153,0.05885,0.04487,0,0.02315,0
LOC642929,0,0,0,0,0,0,0,0,0,0,0.03157,0,0,0,0,0
LOC642934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC642980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC643072,0,0,0,0,0,0.06809,0.06911,0.0139,0.04071,0,0,0,0.02714,0,0.02801,0
LOC643201,0,0,0,0.01613,0,0,0,0,0,0,0,0,0,0,0,0
LOC643327,6.3892,4.90811,4.2411,6.65624,3.4961,3.04851,4.36933,3.54112,3.28043,3.78407,2.9492,3.96962,3.79968,2.89151,2.73586,2.49318
LOC643355,0.02323,0.34116,0.21286,0.2127,0.24995,0.20474,0.15586,0.09403,0.0918,0.22148,0.24846,0.13379,0.44882,0.21457,0.16843,0.19512
LOC643387,0.19892,0.5962,0.41662,0.44233,0.5351,0.84532,0.5508,0.47289,0.48663,0.6322,0.32733,0.72013,0.7986,0.46665,0.66965,0.39782
LOC643406,0,0.08371,0.01219,0,0.08944,0.04396,0.05949,0.06281,0,0.02113,0,0,0.03504,0.04095,0,0.03351
LOC643441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC643486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC643549,0,0,0,0,0,0,0,0,0,0,0.02539,0,0.02711,0,0,0
LOC643551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC643659,0.35322,1.18572,0.94941,0.25873,1.14021,1.08964,0.68464,0.85787,1.02364,0.52388,0.3778,0.73237,0.31021,0.87006,0.12806,0.71205
LOC643711,0.28065,0.63412,0.94075,0.44805,0.68399,0.53913,0.56866,0.84798,0.36022,0.42692,0.60392,0.76262,0.72047,0.56132,0.65223,0.71728
LOC643733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC643770,0,0.04345,0,0.03792,0,0,0,0.03726,0,0,0,0,0,0,0,0
LOC643802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC643923,0,0,0.14252,0.21361,0.13946,0.08568,0.34785,0.03498,0.10244,0.16477,0.15996,0.08958,0.13659,0.15963,0,0.13064
LOC643936,0,0,0,0,0,0,0,0.08059,0,0,0.01053,0,0,0.02627,0,0
LOC644070,0.12392,0.60663,0.75698,0.75641,0.37038,3.45861,0.18476,0.14862,2.17645,0.87517,1.08751,1.52255,0.65296,7.12211,1.12312,1.71161
LOC644083,0,0,0,0,0,0,0,0,0,0,0.01331,0,0,0,0,0
LOC644090,0.05301,0,0.12953,0.29121,0.12675,0.07787,0.13172,0.15894,0.32586,0.07487,0,0.12212,0.06207,0.14508,0.06406,0.27704
LOC644135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04929,0,0
LOC644145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644172,10.32423,11.26786,11.37074,11.45373,13.25076,12.6059,9.89753,10.7422,10.76579,8.72877,11.37623,11.71959,11.51319,13.24957,11.94247,12.98222
LOC644172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644189,0.10961,0,0.08035,0.08029,0.07863,0.19322,0.09806,0.21692,0.11551,0,0.18037,0.05051,0.07701,0,0,0.0491
LOC644277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644285,0.029,0,0,0.01328,0,0.04793,0,0,0.0382,0,0.01193,0,0.01273,0,0,0.00812
LOC644554,0,0.05622,0.03274,0,0.02403,0,0,0.01205,0,0,0,0.03087,0,0.0275,0,0
LOC644669,0,0.03874,0,0,0,0,0,0.08304,0,0,0,0.0638,0,0,0,0
LOC644686,0.02332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644727,0.06743,0.1061,0.06179,0.03087,0,0,0.02513,0,0.04441,0.03572,0.02774,0.03884,0.05922,0.10381,0,0.01888
LOC644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644794,0.06211,0,0,0,0.05569,0,0,0,0.04091,0,0,0,0.05455,0,0,0.06956
LOC644838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644841,0.00941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC644936,0.51315,2.34046,1.49921,0.85799,1.44041,1.42569,1.29734,0.82283,1.17559,0.80362,1.52359,1.23359,0.90132,0.96174,1.33462,0.79958
LOC644961,6.34181,17.07293,11.36983,10.2564,11.85882,15.70132,10.98552,9.97347,13.10363,13.31622,21.95008,12.21355,11.99016,14.86075,16.24928,12.40142
LOC645010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645188,0,0,0,0,0.20023,0,0,0,0,0,0.04593,0,0,0,0,0.06252
LOC645202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645202,0.03134,0,0.07658,0.05739,0,0,0,0,0.04128,0,0.07735,0,0,0,0,0
LOC645202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645202/LOC100132202,0.03058,0,0.07472,0.056,0,0,0,0,0.04028,0,0.07548,0,0,0,0,0
LOC645427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645513,0.03064,0.1714,0.09357,0.10285,0.14651,0.12376,0.10658,0.01837,0.10762,0.37865,0.29827,0,0.1704,0.02096,0.11107,0.12009
LOC645553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645645,0,0,0,0,0,0,0,0,0,0.02026,0,0,0,0,0,0
LOC645752,1.03563,0.04995,2.12336,0.0218,0.78987,0.15738,0.81643,0.1392,0.06272,0.75665,0.26444,0.1097,0.04182,0.34209,0.58261,0.85322
LOC645769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC645967,0.05882,0.12342,0.03593,0,0,0,0.08771,0,0,0.12464,0.0726,0.06776,0.10332,0,0.05332,0
LOC645984,0,0,0,0,0,0.02983,0,0.03653,0.03566,0.02868,0,0,0.02378,0,0,0
LOC646014,0,0,0.04232,0,0,0,0,0.04674,0,0.0734,0.01425,0,0,0.07111,0,0
LOC646034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646127,0.06412,0.05381,0.01567,0.11743,0.069,0.05652,0.07649,0.10383,0.03379,0.08152,0.10552,0.05909,0.0901,0.05265,0.06974,0.07181
LOC646214,2.12725,1.60017,1.20127,1.86784,1.57377,1.15413,1.39748,1.91352,1.08942,1.46995,2.07911,1.37603,1.35576,1.41466,1.30758,2.01193
LOC646214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646241,0,0,0,0,0,0,0,0,0.05249,0,0,0,0,0,0,0
LOC646471,0.96549,1.17856,0.79355,0.77151,0.66111,0.85098,1.07311,0.55267,1.06371,0.74388,0.56328,0.72795,1.2025,1.00894,0.70006,0.66843
LOC646484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646652,8.72865,3.60497,0.8901,3.09619,1.39281,2.39284,1.73184,3.31376,1.84696,2.30085,2.49944,0.96587,0.86918,0.8747,1.37046,3.50229
LOC646670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646813,0,0,0.04431,0,0,0,0,0.03263,0,0,0,0,0.06371,0,0,0
LOC646938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC646976,0.00999,0,0,0,0,0,0,0,0,0,0.01644,0,0,0,0.05433,0
LOC647070,0.03687,0,0,0,0.06613,0,0,0,0,0,0,0,0,0,0,0
LOC647264,0,0,0,0,0.14091,0.34628,0,0,0,0,0,0,0,0,0,0
LOC647859,7.73699,0,0,2.24248,0.99822,4.53807,0,5.45754,2.78627,1.88697,4.53387,0.12823,0,2.6279,0.5045,0.68572
LOC647983,0,0.03135,0.03652,0,0.0268,0.06586,0,0,0,0,0.06148,0,0,0,0,0
LOC648044,6.7551,4.30561,4.80562,6.57662,5.06044,2.07257,4.20722,4.07656,2.25277,3.44229,3.44729,2.7579,2.55323,3.51041,2.63502,6.51195
LOC648570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC648987,0,0,0,0,0,0.03674,0,0,0,0,0,0,0,0,0,0
LOC649133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC649294,1.34939,0.7851,0.58187,0.74755,0.83377,0.3748,0.99752,0.1122,0.92612,0.96104,0.27989,0.49635,0.5776,0.62846,0.28777,1.30805
LOC649352,72.77856,22.68425,16.81765,20.67175,15.93048,25.34602,25.81435,66.47298,48.75105,39.81217,5.97622,17.33735,26.10181,21.75373,15.36845,51.95605
LOC650157,0,0.29046,0.22552,0.16901,0.16552,0.10168,0.0688,0.16604,0.60789,0,0.37968,0.21263,0.24316,0,0.08365,0
LOC650226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02307
LOC650293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC651337,2.11322,1.03703,1.06775,1.57417,1.19474,0.66295,1.20692,1.81068,1.22673,1.12316,1.3379,0.80866,0.71719,1.11753,0.7921,1.34781
LOC652276,0,0,0,0.07548,0.02464,0,0,0,0,0.05822,0.03391,0.03165,0.04826,0.0564,0,0.03077
LOC652990,0.02872,0,0,0,0,0,0.02141,0.03875,0.03783,0.03042,0.01181,0.06616,0,0,0,0
LOC652993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC653513,3.66781,3.73612,4.67603,3.79639,2.76456,4.39239,5.11203,3.22756,3.78124,2.25256,4.0674,4.10249,2.94106,4.96469,4.23975,4.28634
LOC653653,2.37639,2.32216,3.53975,3.75564,3.03576,4.51906,3.98002,4.94874,2.83023,2.48305,4.01756,3.07485,2.51584,5.54621,3.42257,3.39059
LOC653712,0.581,0.79234,0.17746,0.31919,0.46888,0.32006,0.21657,0.28745,0.15307,0.30776,0.52583,0.13385,0.35718,0.11926,0.15798,0.29281
LOC653786,0.34087,0.53638,0.34706,0.26009,0.12736,0.31296,0.25412,0.53659,0.07484,0.36112,0.07011,0.39265,0.24947,0.11662,0.36045,0.2386
LOC654342,0,0,0,0.04509,0,0,0,0,0,0,0,0,0,0.02527,0,0
LOC654841,0.49505,0.35815,0.29199,0.68773,0.27553,0.15046,0.20362,0.5528,0.40477,0.21701,0.22472,0.03933,0.08995,0.07008,0.12378,0.40148
LOC727710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC727751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC727808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC727820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC727896,3.7291,3.21146,2.77381,3.25456,2.24764,2.8522,3.09404,3.69633,3.38314,3.63498,8.13955,4.02339,4.61927,2.657,1.95531,4.88971
LOC727924,0,0.06594,0,0,0,0,0.04686,0.02827,0,0,0,0,0,0,0,0
LOC727993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728024,5.06288,7.43556,8.07226,8.76149,10.85013,8.86905,8.49232,9.17668,8.93686,10.02992,7.01898,9.6227,8.58145,9.61308,8.35158,9.4975
LOC728026,0.09544,0,0.34982,0,0,0,0.1423,0,0,0.20222,0.23558,0,0,0,0,0
LOC728061,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.02997,0,0,0
LOC728084,0,0,0,0,0,0,0,0,0,0,0.01239,0,0,0,0.05461,0
LOC728093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728147,0.01425,0,0,0,0,0,0,0.05126,0,0,0,0,0,0,0,0
LOC728158,0.76327,0.74731,0.26422,0.37273,0.38783,0.19622,0.30347,0.29752,0.13406,0.48516,0.16746,0.05861,0.24578,0.07834,0.09224,0.2422
LOC728175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728208,0,0,0,0,0,0,0,0.0145,0.04246,0,0,0,0,0,0,0
LOC728323,0.172,0.17094,0.17696,0.23209,0.12988,0.17953,0.04049,0.26872,0.02385,0.17262,0.32772,0.02086,0.1431,0.18582,0.04923,0.09125
LOC728323,0,0,0,0,0,0,0,0.05592,0,0,0,0,0,0,0,0
LOC728445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728485,0.02047,0.04296,0,0,0,0.09023,0,0.01842,0,0,0.06738,0.18867,0,0,0.03711,0
LOC728554,0.03198,0.02237,0.02605,0.07809,0.03824,0.07048,0.09538,0.05754,0.05618,0.06777,0.02632,0.04912,0.01873,0,0.0773,0.04776
LOC728554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728613,0.18389,0.08387,0.06838,0.10249,0.05736,0.12333,0.11921,0.25891,0.12639,0.13553,0.11841,0.16578,0.05617,0.01641,0.10145,0.17909
LOC728673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01276
LOC728705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728715,0.11923,0.06254,0.10925,0.10917,0.05345,0.13136,0,0.05362,0,0,0,0,0,0,0,0.06676
LOC728728,2.93099,6.73198,2.63862,1.69497,1.93655,4.41893,0.64401,1.66516,6.015,4.64128,3.80767,2.70097,3.14308,5.31978,2.79635,5.80493
LOC728730,0,0,0.08105,0.01735,0.017,0,0.01413,0.04262,0,0,0,0,0.03329,0,0,0.02123
LOC728739,0.28381,0.39697,0.23117,0.25987,0.08483,0.10423,0.49369,0.04255,0,0.30067,0.23351,0.10897,0.08308,0.19419,0,0.05298
LOC728743,0.01975,0.02072,0.04826,0,0.07084,0,0.02945,0.00888,0.02602,0,0.01625,0,0.05204,0,0,0
LOC728752,0.38012,0.74054,0.29855,0.2486,0.68169,0.29914,0.24289,0.635,0.78685,0.40269,0.31275,1.00081,0.66765,0.61306,0.24609,0.45612
LOC728755,0,0,0,0.04154,0,0,0,0,0,0,0,0,0,0,0,0
LOC728763,0.005,0.04195,0,0,0,0,0,0.0045,0,0.02118,0.01645,0.01152,0.00878,0,0.01812,0.0056
LOC728805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728819,0.09691,0.33887,0.19733,0.29577,0.28966,0.56943,0.09633,0.37774,0.17021,0.41066,0.18604,0.07442,0.17022,0.26523,0.05856,0.07235
LOC728868,0,0,0.01758,0.02636,0,0,0,0,0,0.06099,0,0,0.02528,0,0,0
LOC728903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC728975,0.28741,0.2412,0.28092,0.05263,0,0.06333,0.08571,0.33609,0.15144,0.18269,0.23647,0.06621,0.05048,0.23599,0.2084,0.09656
LOC729040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729080,1.6248,1.70447,1.07887,0.84088,1.90035,0.93398,0.94797,3.71743,0.37223,0.89808,2.44118,0.56962,0.99266,0.72505,0.57626,2.61086
LOC729083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729159,0,0,0,0,0,0,0,0,0,0,0.02376,0,0,0,0,0
LOC729162,0.06014,0,0,0,0,0.11359,0,0,0.09054,0.18204,0,0,0,0.01764,0.04672,0
LOC729164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729173,0.19978,0.15242,0.08876,0.06652,0,0.16008,0.08124,0.08168,0.04785,0.07696,0.04483,0.04184,0,0.03728,0.03292,0.16272
LOC729187,0,0,0,0,0,0,0,0,0,0.04958,0,0,0,0.04804,0,0
LOC729218,7.65186,3.82046,4.64677,5.8415,4.69001,3.04491,4.21696,8.49198,4.76343,4.54229,4.08025,1.97854,4.34393,3.27393,3.07847,8.0779
LOC729222,0.31287,0.32821,0.57337,0.80212,0.6172,0.96516,0.60643,0.98501,0.32971,0.33145,0.90096,0.50455,0.32972,0.51378,0.34028,0.9811
LOC729224,0,0,0,0,0,0,0,0,0,0.02391,0,0,0.01982,0,0.02046,0
LOC729275,0.08427,0,0.02574,0,0.03778,0,0.03141,0.05685,0,0,0.052,0,0.07401,0,0,0.04719
LOC729291,0,0,0.03437,0,0.02522,0,0.02097,0,0,0.0596,0.02315,0,0,0.02887,0,0
LOC729305,0,0,0,0,0,0,0,0,0.05594,0.02249,0,0.02446,0,0,0.01924,0
LOC729307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729324,0,0,0,0,0.02992,0,0,0,0,0,0,0,0,0,0,0
LOC729451,0.71989,0.20977,0.21988,0.54929,0.07172,0.70501,0.17889,0.46768,0.21074,0.63554,1.16815,0.32248,0.28099,0.12314,0.0725,0.4927
LOC729458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729461,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0
LOC729461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729468,0,0,0,0,0,0,0,0.01826,0,0,0,0,0,0,0,0
LOC729558,0.17109,0,0.04181,0.18799,0,0,0.05102,0.13851,0,0.145,0.05631,0,0.18031,0.14048,0.09304,0.11497
LOC729603,2.67977,2.53258,2.81686,2.56419,3.11728,3.56419,3.29361,3.07287,2.894,2.37857,2.47298,2.83655,2.81989,3.12204,2.91022,2.89304
LOC729652,0,0,0,0,0,0,0,0.02078,0.03043,0,0,0,0,0,0,0
LOC729658,0.1555,0.15454,0.07999,0.05995,0.04403,0.09017,0.07322,0.13987,0.06469,0.17341,0.08754,0,0.08625,0.0336,0,0.10082
LOC729680,0.17428,0,0.09126,0.18237,0.13395,0,0,0.0224,0,0,0.12291,0.11472,0.04373,0,0,0.08365
LOC729681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729696,0,0,0,0,0,0,0.05873,0,0,0,0,0,0,0,0,0
LOC729732,1.24104,0.26038,0.32658,0.24475,0.18832,0.39968,0.25621,0.53241,0.30181,0.42477,0.24349,0.08797,0.23475,0.25475,0.10383,0.51319
LOC729739,0.09188,0,0.02495,0,0.07324,0.11248,0.01522,0.01837,0,0.02163,0,0,0.03586,0,0.01851,0.04573
LOC729770,0,0,0.02022,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC729815,2.30856,3.56343,2.19597,0.15098,2.72063,1.5624,4.13046,0.57848,0.39099,1.88667,1.46525,0.91174,0.60823,0.13539,1.6739,0.75717
